Digital Gain,11.69,3.41,10.81,3.18,8.39,2.1,42.43,13.77,17.22,3.29,33.33,5.65,17.99,4.27,19.35,4.27,57.58,9.73,12.14,2.11,31.65,5.64,14.5,3.2,11.67,2.4,58.64,13,85.27,18.81,18.7,5.53,38.47,7.62,20.03,3.84,37.17,9.2,4.42,1.82,11.4,2.87,17.88,4.07
1376,0.21047717,0.12226565,0.30640998,-0.06054213,0.16934974,0.19428934,-0.11874601,0.04447254,0.10402773,0.31626657,0.06592223,0.13217171,0.16079919,0.22051121,0.14588724,0.21576169,0.21924737,0.16595514,0.29812604,0.28612918,0.27668419,0.18197671,0,09:43.3,0,0,0,,,,,,,,,,,,,,,,,
1377,0.21201853,0.12396608,0.30719888,-0.05835837,0.1702641,0.19414988,-0.11867537,0.04448087,0.1062823,0.31660146,0.06593355,0.13079061,0.16147822,0.2223448,0.14642617,0.21753149,0.22068012,0.1677348,0.29871777,0.28719702,0.27848452,0.18333396,0,09:43.4,0,0,0,,,,,,,,,,,,,,,,,
1378,0.21352145,0.12567903,0.3079972,-0.05620036,0.17118402,0.19396892,-0.11856375,0.04446656,0.10845938,0.31693971,0.06596255,0.1294122,0.16221973,0.22417931,0.14697348,0.21930628,0.22214602,0.16955951,0.29929495,0.28824881,0.28026989,0.18472619,0,09:43.5,0,0,0,,,,,,,,,,,,,,,,,
1379,0.21497183,0.12738815,0.30879387,-0.05408661,0.17208272,0.19374001,-0.11841752,0.04442287,0.11055837,0.31726804,0.06600653,0.12803271,0.16301413,0.22601791,0.1475343,0.22107212,0.22362792,0.17140594,0.29986197,0.28928298,0.28202939,0.18613999,0,09:43.5,0,0,0,,,,,,,,,,,,,,,,,
1380,0.21634768,0.12907387,0.30957255,-0.05203257,0.17291895,0.1934481,-0.11824885,0.04433746,0.11255228,0.31756383,0.06605785,0.12664598,0.16384757,0.22783911,0.14810829,0.22280994,0.22509637,0.17324549,0.30040792,0.29029834,0.28373706,0.18755147,0,09:43.7,0,0,0,,,,,,,,,,,,,,,,,
1381,0.21765773,0.1307362,0.31033811,-0.05003523,0.17370752,0.19310586,-0.11805423,0.0442188,0.11442657,0.31783533,0.06611989,0.1252571,0.16471928,0.22963612,0.14869621,0.2245107,0.22655565,0.17508936,0.30093306,0.29129049,0.2853933,0.18896857,0,09:43.7,0,0,0,,,,,,,,,,,,,,,,,
1382,0.21891163,0.13237739,0.31109756,-0.04809546,0.17446706,0.19272079,-0.11782727,0.0440735,0.11618028,0.31809434,0.06619652,0.12387355,0.16563031,0.23143195,0.14931351,0.22617233,0.22801167,0.17692943,0.3014392,0.29225656,0.28700444,0.1903986,0,09:43.9,0,0,0,,,,,,,,,,,,,,,,,
1383,0.22010979,0.13399465,0.3118532,-0.04621179,0.17519486,0.19229792,-0.11756781,0.04390809,0.11780787,0.31834695,0.06629238,0.12250302,0.16658196,0.23322284,0.14996576,0.22778642,0.2294697,0.1787691,0.30192757,0.29319531,0.28857893,0.19184288,0,09:44.0,0,0,0,,,,,,,,,,,,,,,,,
1384,0.22124007,0.13557523,0.31259462,-0.04439942,0.17586337,0.19182804,-0.11728444,0.04371147,0.11927887,0.31856659,0.06640302,0.12114053,0.1675566,0.23500113,0.15064077,0.22934149,0.23090097,0.1805843,0.30239555,0.29410869,0.29009488,0.19328392,0,09:44.0,0,0,0,,,,,,,,,,,,,,,,,
1385,0.22230373,0.13711344,0.31331727,-0.04266587,0.17646155,0.19130893,-0.11697424,0.04348603,0.12060014,0.31875557,0.06652749,0.11978588,0.16855003,0.23676008,0.15135622,0.23082973,0.23230346,0.18237169,0.30284157,0.29499733,0.29155004,0.19471671,0,09:44.1,0,0,0,,,,,,,,,,,,,,,,,
1386,0.22330412,0.13860817,0.31402391,-0.04101089,0.17699049,0.19073983,-0.11664326,0.04323974,0.1217678,0.31891286,0.06666557,0.1184414,0.16955721,0.23849392,0.15210256,0.23224109,0.23366952,0.18412131,0.30326423,0.2958605,0.29293972,0.19613501,0,09:44.3,0,0,0,,,,,,,,,,,,,,,,,
1387,0.2242468,0.14005809,0.31471595,-0.03943141,0.17745186,0.19012396,-0.11629416,0.04297356,0.12277497,0.31903982,0.06681956,0.11711155,0.17057128,0.24021679,0.15289019,0.23357141,0.23499472,0.18582685,0.30366921,0.29669777,0.29426852,0.19754116,0,09:44.3,0,0,0,,,,,,,,,,,,,,,,,
1388,0.22513656,0.14146425,0.3153964,-0.03793729,0.17785679,0.18947001,-0.11592961,0.04269392,0.12362488,0.31913987,0.06698999,0.11580321,0.17158955,0.24193214,0.15371792,0.23481797,0.23628548,0.18748963,0.30405656,0.29750943,0.29553488,0.19893678,0,09:44.4,0,0,0,,,,,,,,,,,,,,,,,
1389,0.2259578,0.14281282,0.31605148,-0.03654168,0.17816499,0.18876669,-0.11556066,0.04238888,0.12429294,0.31919342,0.06717174,0.11450852,0.17259613,0.24362046,0.15458842,0.23596697,0.23752037,0.18909116,0.30442733,0.29829741,0.29672286,0.20030412,0,09:44.5,0,0,0,,,,,,,,,,,,,,,,,
1390,0.22672264,0.14410485,0.31668302,-0.03524101,0.17838588,0.18801127,-0.11518776,0.04206505,0.12478062,0.31920812,0.06736239,0.11323152,0.17358547,0.24528265,0.15548842,0.23701337,0.23870172,0.19062476,0.30477613,0.29905963,0.2978349,0.20163663,0,09:44.7,0,0,0,,,,,,,,,,,,,,,,,
1391,0.22744757,0.14535031,0.3173016,-0.03402349,0.17854516,0.18721837,-0.1148071,0.04173697,0.12511235,0.3191978,0.06757137,0.11198165,0.17456268,0.24693878,0.15642251,0.23795705,0.23984155,0.19209793,0.30511382,0.29979539,0.29888216,0.20294785,0,09:44.8,0,0,0,,,,,,,,,,,,,,,,,
1392,0.22814983,0.14655992,0.31791899,-0.03287743,0.17866689,0.18640624,-0.11441461,0.04141494,0.12530485,0.3191804,0.06780344,0.1107698,0.17552929,0.24859124,0.15740721,0.23880798,0.2409506,0.19352531,0.30544278,0.3005048,0.29988131,0.20424205,0,09:44.8,0,0,0,,,,,,,,,,,,,,,,,
1393,0.22884479,0.14774451,0.31854439,-0.03180008,0.17876822,0.18558954,-0.11400133,0.04110968,0.12537503,0.31917062,0.06806611,0.10960717,0.17649007,0.2502487,0.15845473,0.23957667,0.24204937,0.19491544,0.30576929,0.30118755,0.3008512,0.20553175,0,09:45.0,0,0,0,,,,,,,,,,,,,,,,,
1394,0.22952652,0.14889744,0.31916857,-0.03079288,0.17882781,0.18475592,-0.1135787,0.04081654,0.12532428,0.31915042,0.06835468,0.10848627,0.17743421,0.25189951,0.1595442,0.24025908,0.24312352,0.19625564,0.30609661,0.30184713,0.30178142,0.20680003,0,09:45.0,0,0,0,,,,,,,,,,,,,,,,,
1395,0.23019797,0.1500158,0.31979015,-0.02985651,0.17884947,0.18390641,-0.11314911,0.04053402,0.12515835,0.31912363,0.06866704,0.10740789,0.17835522,0.25353399,0.16067871,0.24085398,0.24417213,0.19754602,0.30642694,0.30248222,0.30267292,0.20804891,0,09:45.1,0,0,0,,,,,,,,,,,,,,,,,
1396,0.23086865,0.15110518,0.32041165,-0.02897796,0.17884888,0.18304653,-0.11271712,0.0402694,0.12489592,0.3190949,0.06900499,0.10637494,0.17925508,0.25515458,0.16185722,0.24136905,0.24519962,0.19879536,0.306761,0.30309176,0.30353388,0.20928103,0,09:45.3,0,0,0,,,,,,,,,,,,,,,,,
1397,0.23154457,0.15216753,0.3210353,-0.02815981,0.17883499,0.18217859,-0.11228577,0.04001947,0.12454204,0.3190721,0.06937331,0.10539213,0.18013377,0.25675851,0.16307455,0.24181223,0.24621005,0.20000134,0.30710012,0.3036752,0.30437091,0.21049854,0,09:45.4,0,0,0,,,,,,,,,,,,,,,,,
1398,0.23222916,0.15320651,0.32165948,-0.02739234,0.17881085,0.18130481,-0.11185376,0.03978702,0.12412154,0.31905669,0.06976685,0.10446002,0.18098657,0.25834545,0.16433762,0.24219291,0.24720529,0.20117034,0.3074556,0.30423266,0.30519176,0.21170002,0,09:45.5,0,0,0,,,,,,,,,,,,,,,,,
1399,0.23290417,0.15420818,0.32226759,-0.02668836,0.17874931,0.18040915,-0.11143447,0.03956348,0.12364006,0.31902477,0.07017754,0.10356848,0.1818008,0.25987417,0.16562422,0.24250717,0.24817459,0.20229317,0.30781913,0.30476332,0.30597511,0.21287403,0,09:45.5,0,0,0,,,,,,,,,,,,,,,,,
1400,0.23358075,0.15517759,0.32286161,-0.02603383,0.17867641,0.17950188,-0.11103386,0.03934413,0.12312043,0.31898919,0.07060689,0.1027207,0.18257926,0.26134965,0.1669337,0.2427593,0.24912964,0.20337434,0.30819604,0.30526343,0.30673593,0.21401846,0,09:45.7,0,0,0,,,,,,,,,,,,,,,,,
1401,0.23426567,0.1561193,0.32344648,-0.02542104,0.17860682,0.17858589,-0.11064564,0.03913869,0.12256843,0.31896159,0.0710564,0.10192024,0.18332635,0.26278085,0.16825771,0.24296576,0.25007939,0.20442647,0.30858794,0.30573151,0.30748692,0.21514188,0,09:45.7,0,0,0,,,,,,,,,,,,,,,,,
1402,0.23497078,0.15704173,0.32402566,-0.02483573,0.17856309,0.17766972,-0.1102668,0.03894819,0.12199955,0.3189553,0.07153403,0.10117158,0.18404901,0.26416737,0.16959725,0.24313679,0.25103459,0.20546183,0.30900136,0.30616704,0.30823919,0.21625151,0,09:45.8,0,0,0,,,,,,,,,,,,,,,,,
1403,0.23570776,0.15795335,0.32460773,-0.02425996,0.17857245,0.17676915,-0.10989483,0.03877828,0.12145244,0.31898406,0.07204356,0.10047986,0.18475492,0.26550892,0.17095278,0.24329239,0.25201491,0.20649593,0.30943933,0.30656984,0.30901459,0.21736455,0,09:46.0,0,0,0,,,,,,,,,,,,,,,,,
1404,0.23646125,0.15884385,0.32517636,-0.02370284,0.17860346,0.17587148,-0.10953882,0.03861437,0.12093421,0.31902325,0.07256929,0.09983345,0.18543288,0.26677147,0.17231044,0.24343356,0.25300023,0.20751745,0.30989879,0.30694216,0.30979544,0.21845905,0,09:46.0,0,0,0,,,,,,,,,,,,,,,,,
1405,0.23722827,0.1597089,0.32572445,-0.02316415,0.17865503,0.17497294,-0.1092002,0.03845076,0.12045909,0.31906688,0.0731122,0.09922777,0.18608049,0.26796049,0.17366321,0.24356513,0.25399247,0.20852196,0.31038108,0.30728382,0.31058082,0.21953294,0,09:46.2,0,0,0,,,,,,,,,,,,,,,,,
1406,0.23800814,0.16054629,0.32624757,-0.02263232,0.17873061,0.17407219,-0.10888736,0.03828114,0.12002208,0.31911638,0.07366766,0.09865934,0.18669631,0.26906452,0.17499934,0.24369933,0.25498605,0.20951715,0.31088543,0.3075957,0.31137246,0.22058481,0,09:46.2,0,0,0,,,,,,,,,,,,,,,,,
1407,0.23879902,0.16135693,0.32674146,-0.02210333,0.17883252,0.17316824,-0.10860427,0.0380998,0.11964753,0.31916803,0.07423119,0.09812601,0.18728454,0.27008471,0.17630741,0.24384087,0.25598368,0.21050867,0.31140742,0.30787823,0.31216991,0.22161484,0,09:46.4,0,0,0,,,,,,,,,,,,,,,,,
1408,0.23960039,0.16214013,0.32720554,-0.02157473,0.17896359,0.17226312,-0.10834772,0.03790386,0.11933654,0.31922075,0.07480426,0.0976225,0.18784687,0.27100158,0.17757539,0.24399447,0.25698847,0.21149732,0.31194946,0.30813336,0.3129766,0.22262523,0,09:46.5,0,0,0,,,,,,,,,,,,,,,,,
1409,0.24038932,0.16287889,0.32761997,-0.02105727,0.1790852,0.17133985,-0.10813535,0.03767515,0.11909089,0.31924799,0.07537317,0.09713536,0.1883699,0.27179229,0.17880039,0.24415876,0.25797731,0.21246739,0.31250378,0.30836323,0.31377292,0.2235968,0,09:46.5,0,0,0,,,,,,,,,,,,,,,,,
1410,0.24116838,0.16357167,0.32798108,-0.02054166,0.17920685,0.17039844,-0.10796552,0.03740989,0.11891459,0.3192485,0.07593203,0.09665871,0.18885602,0.27245227,0.17996866,0.24433446,0.25893876,0.21341911,0.31307036,0.30856931,0.31455445,0.22452603,0,09:46.7,0,0,0,,,,,,,,,,,,,,,,,
1411,0.24194567,0.16422577,0.32829508,-0.02001794,0.1793374,0.16945527,-0.10783521,0.03710925,0.11880541,0.31923008,0.07648024,0.09619299,0.18931118,0.27299929,0.18106745,0.24452977,0.25989318,0.2143635,0.31364685,0.30875376,0.31532946,0.22541717,0,09:46.8,0,0,0,,,,,,,,,,,,,,,,,
1412,0.2427316,0.1648519,0.32856712,-0.01947651,0.17949574,0.16851658,-0.10773928,0.03677277,0.11877918,0.31920069,0.07701933,0.09574082,0.18974277,0.27343529,0.18210229,0.2447504,0.26084119,0.21530539,0.31423345,0.30892053,0.31610832,0.22627605,0,09:46.8,0,0,0,,,,,,,,,,,,,,,,,
1413,0.24353647,0.16545774,0.32880452,-0.0189035,0.17970012,0.16759671,-0.10767311,0.03640727,0.11885099,0.3191722,0.07755253,0.09530463,0.19016038,0.27377906,0.18307067,0.24500941,0.26179102,0.21626301,0.31483176,0.30907324,0.31689924,0.22711194,0,09:46.9,0,0,0,,,,,,,,,,,,,,,,,
1414,0.24434417,0.16603388,0.32899565,-0.01830856,0.17991127,0.16667958,-0.1076415,0.03600127,0.11901839,0.31912154,0.07807142,0.09487288,0.190556,0.27402496,0.18395877,0.24529903,0.26272133,0.21721156,0.31543717,0.30921972,0.31768647,0.22791168,0,09:47.0,0,0,0,,,,,,,,,,,,,,,,,
1415,0.245157,0.16658133,0.32913941,-0.01769265,0.18012607,0.16576651,-0.10764842,0.03555303,0.11926733,0.31904149,0.07856695,0.09443776,0.19092949,0.27416399,0.18476875,0.24562088,0.26363271,0.2181509,0.31604713,0.30936527,0.31846231,0.22867477,0,09:47.1,0,0,0,,,,,,,,,,,,,,,,,
1416,0.24597839,0.16710442,0.32923988,-0.01704295,0.18035457,0.16486123,-0.10769149,0.03506036,0.11959427,0.31893387,0.07903948,0.0939995,0.19128436,0.27421451,0.18549213,0.24597326,0.2645157,0.21908745,0.31665751,0.30951548,0.31923056,0.22940019,0,09:47.3,0,0,0,,,,,,,,,,,,,,,,,
1417,0.24681045,0.16760635,0.32929891,-0.01636116,0.18059178,0.1639726,-0.10776868,0.03452519,0.12001148,0.31879765,0.07948906,0.09355262,0.19162296,0.2741757,0.18612292,0.24635756,0.26537779,0.22002172,0.31726912,0.30967534,0.31998873,0.23008282,0,09:47.4,0,0,0,,,,,,,,,,,,,,,,,
1418,0.24765843,0.1680934,0.32932097,-0.01563309,0.1808397,0.16311026,-0.10787794,0.03394974,0.120531,0.3186352,0.07991132,0.09309811,0.19195175,0.27406684,0.18666337,0.24677156,0.26620951,0.22094737,0.31787863,0.30985036,0.32073843,0.23072878,0,09:47.5,0,0,0,,,,,,,,,,,,,,,,,
1419,0.248504,0.16855407,0.32929525,-0.0148758,0.18106487,0.16225283,-0.10802674,0.03332274,0.12112251,0.31842369,0.0802994,0.09262337,0.19226064,0.27387777,0.1871033,0.24720755,0.26699191,0.22185098,0.31848323,0.31004578,0.3214626,0.23132358,0,09:47.5,0,0,0,,,,,,,,,,,,,,,,,
1420,0.24935491,0.16899559,0.32922965,-0.01408409,0.18127763,0.16140878,-0.10821139,0.03265161,0.12179669,0.31816733,0.08065169,0.09212627,0.19255292,0.27362061,0.18744306,0.24766223,0.26771763,0.22273116,0.3190774,0.31026644,0.32215744,0.23186786,0,09:47.6,0,0,0,,,,,,,,,,,,,,,,,
1421,0.25022489,0.16943011,0.32913727,-0.01324538,0.18149164,0.16059563,-0.10841909,0.03194773,0.12255515,0.31788439,0.08097002,0.09161097,0.19283745,0.27331728,0.18768583,0.24813719,0.26840448,0.22360052,0.31966341,0.31051657,0.32283309,0.23237316,0,09:47.8,0,0,0,,,,,,,,,,,,,,,,,
1422,0.25113195,0.16987343,0.329036,-0.01234168,0.18173562,0.15982687,-0.1086428,0.0312254,0.12340898,0.31759241,0.08125939,0.09108864,0.19312836,0.27298626,0.18784305,0.24863513,0.26906762,0.2244643,0.32024518,0.31079999,0.32350606,0.23285024,0,09:47.9,0,0,0,,,,,,,,,,,,,,,,,
1423,0.25207785,0.17033204,0.32893193,-0.01137154,0.18200891,0.1591111,-0.10887583,0.03049107,0.12437102,0.31729576,0.08152293,0.09055978,0.19342877,0.27264786,0.18792756,0.24916029,0.26970929,0.22532667,0.32082197,0.31112173,0.32418242,0.23330602,0,09:48.0,0,0,0,,,,,,,,,,,,,,,,,
1424,0.2530534,0.17080179,0.32882351,-0.01034644,0.18229228,0.15844055,-0.10912012,0.02974254,0.12542357,0.3169792,0.08175524,0.09001533,0.19373626,0.27230307,0.1879366,0.24970448,0.27031758,0.22617531,0.32139188,0.31148672,0.32484978,0.23373203,0,09:48.0,0,0,0,,,,,,,,,,,,,,,,,
1425,0.25406277,0.17128757,0.32871619,-0.00925445,0.18258826,0.15781033,-0.10937423,0.02898718,0.12656102,0.31664941,0.08195385,0.08945767,0.19405194,0.27195632,0.1878594,0.25026447,0.27088165,0.2270028,0.32195505,0.31189701,0.32550225,0.23412955,0,09:48.2,0,0,0,,,,,,,,,,,,,,,,,
1426,0.25510389,0.17179334,0.32861903,-0.00809141,0.18289745,0.15722765,-0.10963314,0.02823284,0.12779422,0.3163113,0.08212505,0.08889049,0.19437757,0.27163529,0.18771338,0.25083742,0.27141419,0.22781359,0.32251254,0.31235391,0.32614669,0.2345034,0,09:48.2,0,0,0,,,,,,,,,,,,,,,,,
1427,0.25618124,0.1723243,0.32853779,-0.00685508,0.18323019,0.15670013,-0.10988905,0.02748705,0.12912543,0.31597221,0.08226823,0.08831342,0.19471838,0.27133566,0.1875158,0.25142294,0.27191573,0.2286091,0.32306236,0.3128584,0.32678255,0.23485667,0,09:48.3,0,0,0,,,,,,,,,,,,,,,,,
1428,0.25729981,0.17288482,0.32848018,-0.00554453,0.18359306,0.1562279,-0.11013731,0.02676175,0.13055851,0.31564227,0.08238753,0.08773098,0.19507848,0.27106652,0.18726486,0.25202578,0.27239093,0.22938895,0.32360479,0.31341067,0.32741594,0.23519552,0,09:48.5,0,0,0,,,,,,,,,,,,,,,,,
1429,0.25843662,0.17346266,0.32843903,-0.00416996,0.18395577,0.15579693,-0.11038718,0.02604914,0.13207053,0.31530192,0.0824777,0.08713744,0.19545332,0.27082837,0.18695825,0.25263292,0.27282429,0.2301428,0.32413924,0.31401116,0.3280347,0.23550805,0,09:48.5,0,0,0,,,,,,,,,,,,,,,,,
1430,0.25958532,0.1740533,0.32841274,-0.00273299,0.18431355,0.1553999,-0.11064319,0.02535707,0.13365996,0.31495309,0.08253219,0.08652993,0.19583465,0.27062041,0.18660748,0.25323838,0.27321765,0.23086052,0.32465869,0.31465623,0.32862744,0.2357855,0,09:48.7,0,0,0,,,,,,,,,,,,,,,,,
1431,0.26075602,0.17466818,0.32841465,-0.00122571,0.18469092,0.15504555,-0.11089144,0.02469384,0.13533349,0.31461385,0.08256318,0.08591859,0.19623119,0.27046087,0.18622386,0.25384399,0.27357316,0.23154654,0.32516855,0.3153418,0.32920623,0.23604384,0,09:48.8,0,0,0,,,,,,,,,,,,,,,,,
1432,0.26195988,0.17531523,0.32845867,0.00036396,0.18511468,0.15474433,-0.11112227,0.02407672,0.13711193,0.31430689,0.08258034,0.08531295,0.19665143,0.27036339,0.18581247,0.25445759,0.27391645,0.23221475,0.32566673,0.31606415,0.3297877,0.23629881,0,09:48.9,0,0,0,,,,,,,,,,,,,,,,,
1433,0.26318258,0.17598939,0.32853982,0.00202946,0.18556216,0.154485,-0.11133806,0.02350377,0.13897064,0.3140246,0.08257955,0.08470999,0.19709408,0.27031267,0.18539292,0.25507769,0.27424568,0.23286085,0.32615522,0.31682158,0.33036512,0.23654185,0,09:49.0,0,0,0,,,,,,,,,,,,,,,,,
1434,0.26440814,0.17667885,0.32865262,0.00376432,0.18601376,0.15426296,-0.11153954,0.0229726,0.14090897,0.31375581,0.08255938,0.08410773,0.19755134,0.27031177,0.18495862,0.25569996,0.27454817,0.23347256,0.32662937,0.31760937,0.33092433,0.23676421,0,09:49.0,0,0,0,,,,,,,,,,,,,,,,,
1435,0.26563117,0.17737707,0.32879362,0.00555927,0.18647361,0.1540609,-0.11173438,0.02248487,0.14290813,0.31350249,0.08252046,0.08350533,0.19802034,0.27035353,0.18451692,0.25631759,0.27481821,0.23404589,0.32708919,0.31842184,0.33146214,0.23696627,0,09:49.2,0,0,0,,,,,,,,,,,,,,,,,
1436,0.2668438,0.17807978,0.32895976,0.00740781,0.18693605,0.15388019,-0.11192606,0.02204075,0.14496075,0.3132655,0.0824644,0.08290393,0.19849691,0.27042523,0.18406829,0.25692791,0.27505925,0.23457591,0.32753104,0.31925255,0.33197457,0.23714797,0,09:49.3,0,0,0,,,,,,,,,,,,,,,,,
1437,0.26803869,0.17878439,0.32915133,0.00931645,0.18740301,0.15371409,-0.11210989,0.02164048,0.14706077,0.3130455,0.08239187,0.08230601,0.19897902,0.27053437,0.18361802,0.25753203,0.27527091,0.23506349,0.32795125,0.32009622,0.3324604,0.2373082,0,09:49.4,0,0,0,,,,,,,,,,,,,,,,,
1438,0.26921067,0.17948735,0.32936648,0.011279,0.18787579,0.15355769,-0.11228561,0.02128783,0.14921169,0.31284726,0.08230858,0.08171305,0.199469,0.27067736,0.18317178,0.25812733,0.27545363,0.23550974,0.32835218,0.32094646,0.33291566,0.23744665,0,09:49.5,0,0,0,,,,,,,,,,,,,,,,,
1439,0.27034074,0.18017218,0.3295916,0.01327654,0.18833046,0.15339556,-0.11246,0.02097269,0.15138653,0.31265709,0.08220971,0.08112224,0.19995435,0.27083176,0.18273258,0.258708,0.27559263,0.23590741,0.32872668,0.32179645,0.33333185,0.23755886,0,09:49.5,0,0,0,,,,,,,,,,,,,,,,,
1440,0.27140442,0.18082026,0.32980922,0.01529389,0.1887292,0.15320908,-0.11264907,0.02067779,0.15355963,0.31245053,0.08208742,0.08052153,0.20042039,0.27097216,0.18229492,0.25925791,0.27567786,0.23623124,0.32906881,0.32264081,0.3336772,0.23762429,0,09:49.6,0,0,0,,,,,,,,,,,,,,,,,
1441,0.2724106,0.18143542,0.33002296,0.01733673,0.18910055,0.15300344,-0.11284972,0.0204098,0.15573408,0.31224442,0.08194648,0.07991756,0.20086871,0.27110478,0.1818566,0.25977594,0.27571151,0.2364919,0.32937577,0.32347122,0.33395964,0.23764567,0,09:49.7,0,0,0,,,,,,,,,,,,,,,,,
1442,0.2733669,0.18202513,0.33023864,0.01941525,0.18945944,0.15278751,-0.11305133,0.02017548,0.1578882,0.31205425,0.08179503,0.07931904,0.20130496,0.2712352,0.18143435,0.26027009,0.27570966,0.23670037,0.32964966,0.32428172,0.33419332,0.237639,0,09:49.9,0,0,0,,,,,,,,,,,,,,,,,
1443,0.27425256,0.18257241,0.33044004,0.02149771,0.18976718,0.15253833,-0.11326775,0.0199594,0.16001172,0.31185442,0.08162603,0.07871747,0.201719,0.27134925,0.18101631,0.26073125,0.27566326,0.2368492,0.32988352,0.32506859,0.33435428,0.23758806,0,09:50.0,0,0,0,,,,,,,,,,,,,,,,,
1444,0.27505434,0.18306559,0.33061445,0.02357638,0.19001681,0.15224779,-0.11350312,0.01974893,0.16208011,0.31163335,0.0814379,0.07810687,0.20209965,0.2714313,0.18059984,0.26114655,0.27555361,0.23692891,0.33007574,0.32582673,0.33443204,0.23748629,0,09:50.0,0,0,0,,,,,,,,,,,,,,,,,
1445,0.27576876,0.18350142,0.33075529,0.02564505,0.19020335,0.15191165,-0.11376147,0.01954207,0.16407904,0.31138813,0.08122774,0.07748666,0.2024432,0.27146065,0.18017465,0.26151475,0.27537966,0.23693521,0.33022523,0.32655039,0.33441994,0.23733249,0,09:50.2,0,0,0,,,,,,,,,,,,,,,,,
1446,0.27639025,0.18387568,0.33085579,0.02769097,0.19031821,0.15152927,-0.11404784,0.01932509,0.16597918,0.31111008,0.08099269,0.07685315,0.20274322,0.2714394,0.17974421,0.26182732,0.27513,0.23686226,0.33032671,0.32723597,0.33430654,0.23711595,0,09:50.3,0,0,0,,,,,,,,,,,,,,,,,
1447,0.2769222,0.18418765,0.33091256,0.02970652,0.19035588,0.1511016,-0.11436526,0.01909804,0.16776389,0.31079713,0.0807338,0.07620566,0.20299564,0.27135912,0.17930217,0.2620787,0.27481213,0.23672351,0.33038512,0.32788083,0.33409029,0.23684086,0,09:50.4,0,0,0,,,,,,,,,,,,,,,,,
1448,0.27736738,0.18443882,0.33092242,0.03168665,0.19032319,0.15062797,-0.11471181,0.018855,0.16943091,0.31044546,0.08045413,0.07554465,0.20319913,0.27121586,0.17884949,0.26226622,0.27442339,0.23651586,0.33039448,0.32848227,0.33377409,0.23650596,0,09:50.4,0,0,0,,,,,,,,,,,,,,,,,
1449,0.27771899,0.18462278,0.33087906,0.03361094,0.19020957,0.15010658,-0.11508849,0.01859115,0.17095961,0.31004253,0.08014906,0.07486573,0.20334741,0.27099469,0.17837268,0.2623817,0.2739608,0.23623739,0.3303546,0.32903707,0.33334485,0.23610823,0,09:50.5,0,0,0,,,,,,,,,,,,,,,,,
1450,0.27795568,0.18472619,0.3307609,0.03546012,0.18997346,0.14951551,-0.11551102,0.01828033,0.1723243,0.30956069,0.07980631,0.0741538,0.20342296,0.27068138,0.17785779,0.26241052,0.27339604,0.23586895,0.33025947,0.32954574,0.33277771,0.23562607,0,09:50.7,0,0,0,,,,,,,,,,,,,,,,,
1451,0.27809969,0.18476029,0.330578,0.03724119,0.18964553,0.14886875,-0.11597563,0.01793509,0.17351729,0.30901399,0.07942971,0.07341605,0.20343238,0.27027506,0.17730123,0.26235178,0.27275032,0.23542635,0.33011168,0.33000457,0.33208397,0.23507324,0,09:50.8,0,0,0,,,,,,,,,,,,,,,,,
1452,0.27816239,0.18473874,0.33033699,0.03895059,0.1892496,0.14818706,-0.11647218,0.01755508,0.17455547,0.30841276,0.07902786,0.07265875,0.20338607,0.2698043,0.17670394,0.26220816,0.27203724,0.23492368,0.32991585,0.3304131,0.33127537,0.23446204,0,09:50.9,0,0,0,,,,,,,,,,,,,,,,,
1453,0.27813148,0.18465097,0.33002192,0.04057014,0.1887441,0.14744994,-0.11701283,0.01712499,0.17540966,0.30772695,0.07858533,0.07187267,0.20326866,0.26923689,0.17606214,0.26196951,0.27123454,0.23435333,0.32967079,0.33077314,0.33033356,0.23377988,0,09:51.0,0,0,0,,,,,,,,,,,,,,,,,
1454,0.27801132,0.18449999,0.32963374,0.0420885,0.18813887,0.14666231,-0.11759589,0.01664737,0.1760792,0.30695418,0.07810001,0.07105516,0.20307764,0.26857567,0.17536052,0.26163244,0.27034995,0.23371263,0.32937706,0.33108407,0.32925966,0.23302783,0,09:51.0,0,0,0,,,,,,,,,,,,,,,,,
1455,0.27780879,0.18429145,0.32917333,0.04350619,0.18744138,0.14583509,-0.11821992,0.0161182,0.17656995,0.30609643,0.07757671,0.07020354,0.20281555,0.26783127,0.17460097,0.26119369,0.26937991,0.2330119,0.32903945,0.33134711,0.32805762,0.2322038,0,09:51.1,0,0,0,,,,,,,,,,,,,,,,,
